1. open,2. high,3. low,4. close,5. volume
85.9485,85.949,85.6,85.75,13000
86.05,86.05,85.9625,85.9625,10000
86.05,86.05,86.0,86.025,30600
85.12,85.15,85.12,85.15,11900
85.1245,85.1445,85.093,85.1,29800
85.0505,85.132,85.0505,85.132,27640
85.073,85.1565,85.0725,85.0725,2776700
85.066,85.275,84.956,85.075,7635960
84.661,85.15,84.577,85.08,5876960
84.5535,84.8,84.451,84.6455,3457480
84.6255,84.6995,84.278,84.5245,4764940
84.048,84.9365,83.866,84.6425,10337000
83.7,84.05,83.2155,84.0005,8804580
83.1,83.99,83.0585,83.7555,11710260
83.45,83.6,82.805,83.15,224340
83.55,83.6,83.4,83.4,40760
83.4,83.6915,83.4,83.6915,13600
83.4285,83.4285,83.4,83.4,12360
83.57,83.625,83.57,83.57,15740
83.175,83.225,83.175,83.225,6000
83.0745,83.205,83.0745,83.205,45140
83.075,83.08,83.053,83.076,30180
83.0,83.0875,82.95,83.085,5160660
83.476,83.6795,83.0,83.0,10896740
83.652,83.9805,83.3575,83.4555,4962120
84.2205,84.3725,83.422,83.7345,8022200
84.9255,85.0035,84.19,84.2075,5865600
85.2575,85.274,84.5005,84.94,7608840
85.429,85.5975,85.15,85.279,6057120
85.176,85.5115,85.1075,85.4375,8012460
84.505,85.4285,84.0,85.25,601880
84.0,84.737,83.95,84.737,101800
84.0015,84.0545,83.9755,84.0545,9060
83.8895,83.9445,83.76,83.9445,29080
83.7105,83.7105,83.7,83.7,12000
84.6,84.625,84.5545,84.625,68540
84.5755,84.622,84.5755,84.622,8220
84.5575,84.5575,84.5575,84.5575,2000
84.5545,84.64,84.542,84.5575,5032400
84.8,84.8425,84.351,84.5595,7058240
84.9095,84.946,84.7085,84.844,2635540
84.7175,85.0785,84.679,84.896,4776940
84.0895,84.7745,84.0565,84.7155,5447780
83.7455,84.129,83.693,84.089,4062960
84.118,84.35,83.6065,83.7565,9290260
83.6775,84.316,83.167,84.104,14103080
83.7,83.785,83.513,83.685,270340
83.6485,83.787,83.5655,83.608,80940
83.655,83.68,83.5385,83.6625,40080
83.836,83.9,83.7,83.7,30120
83.4,83.723,83.375,83.723,16920
83.1945,83.239,83.1,83.1,22240
83.2,83.25,83.175,83.2,18940
83.19,83.2125,83.1755,83.2125,15800
83.1575,83.34,83.1,83.1755,6703720
82.685,83.2415,82.3155,83.1585,15813280
83.01,83.15,82.55,82.7045,6532220
83.193,83.3,82.675,83.046,6625140
83.561,83.674,82.5725,83.193,11676160
83.64,83.8825,83.25,83.5295,11351940
84.1725,84.25,82.9,83.655,18034700
85.1075,85.25,84.05,84.171,13307740
84.954,85.299,84.953,85.1035,214780
84.986,85.15,84.8,85.1115,91440
84.8575,84.8575,84.75,84.7755,10960
84.8,84.87,84.675,84.8575,42820
85.1425,85.1425,84.81,84.9235,27400
85.82,85.8445,85.82,85.8445,4300
85.8375,85.847,85.7865,85.847,20480
85.86,85.8745,85.78,85.8495,161040
85.7835,85.8875,85.775,85.86,10357100
86.232,86.25,85.595,85.753,11227040
86.392,86.454,86.151,86.205,2878280
86.458,86.5555,86.2695,86.411,3430260
86.4985,86.6805,86.4145,86.4555,3302020
86.2095,86.6175,86.174,86.494,5450360
86.242,86.5135,85.97,86.2205,7711700
87.008,87.15,86.165,86.231,9462100
86.8365,87.2245,86.7525,87.03,501300
86.886,86.886,86.7575,86.8235,71260
86.65,86.65,86.65,86.65,3580
86.2375,86.25,86.15,86.2395,35780
86.226,86.25,86.226,86.25,4000
86.4375,86.4375,86.0575,86.23,92120
86.511,86.6,86.4375,86.4375,3948180
86.5525,86.75,86.34,86.51,7880740
86.811,86.9765,86.5745,86.575,2780700
89.2485,89.394,89.15,89.394,65660
89.525,89.55,89.247,89.247,74880
89.3995,89.693,87.997,89.496,171300
88.872,89.4005,88.7285,89.37,4464620
88.9695,88.9695,88.596,88.8825,7654480
89.1175,89.1695,88.8535,88.9845,3287960
89.0815,89.25,88.714,89.119,6046700
89.59,89.8145,88.95,89.083,8247180
88.251,89.669,88.191,89.5895,11139660
89.203,89.394,86.966,88.2885,17101840
89.497,90.0915,88.9505,89.202,11299980
89.4395,89.735,89.3655,89.5,274120
89.3535,89.575,89.3535,89.55,39780
89.35,89.3845,89.325,89.3535,14460
89.386,89.386,89.26,89.26,10000
89.3505,89.45,89.3505,89.4295,17760
89.075,89.15,89.055,89.15,13780
89.065,89.075,89.05,89.075,11980
89.065,89.065,89.0345,89.0345,10620
88.961,89.09,88.9195,89.09,4398600
89.0015,89.0595,88.7085,88.9545,9420580
89.249,89.4435,88.846,89.005,5403620
